"dt_notificacao","cd_municipio","temperatura","casos"
"2024-04-19",351730,"21.78","1"
"2024-04-19",351740,"22.42","10"
"2024-04-19",351750,"22.42","2"
"2024-04-19",351760,"17.05","2"
"2024-04-19",351780,"22.13","1"
"2024-04-19",351790,"22.42","1"
"2024-04-19",351810,"21.78","2"
"2024-04-19",351820,"22.13","9"
"2024-04-19",351830,"21.53","23"
"2024-04-19",351840,"19.06","73"
"2024-04-19",351850,"16.29","5"
"2024-04-19",351860,"22.13","4"
"2024-04-19",351870,"21.53","71"
"2024-04-19",351880,"16.90","762"
"2024-04-19",351905,"21.90","17"
"2024-04-19",351907,"20.34","34"
"2024-04-19",351910,"20.94","1"
"2024-04-19",351930,"20.37","4"
"2024-04-19",351950,NULL,"2"
"2024-04-19",351960,"20.94","7"
"2024-04-19",351970,NULL,"11"
"2024-04-19",352000,"20.32","22"
"2024-04-19",352030,"18.40","27"
"2024-04-19",352040,NULL,"62"
"2024-04-19",352042,"18.83","16"
"2024-04-19",352044,"23.04","1"
"2024-04-19",352050,NULL,"49"
"2024-04-19",352090,NULL,"1"
"2024-04-19",352110,"20.34","8"
"2024-04-19",352120,"14.22","1"
"2024-04-19",352140,"20.34","8"
"2024-04-19",352170,"17.05","8"
"2024-04-19",352180,"17.86","9"
"2024-04-19",352190,"22.35","3"
"2024-04-19",352200,"20.94","3"
"2024-04-19",352210,"16.90","135"
"2024-04-19",352220,"17.55","74"
"2024-04-19",352230,"16.29","53"
"2024-04-19",352240,"17.05","15"
"2024-04-19",352250,"17.55","5"
"2024-04-19",352260,"21.90","122"
"2024-04-19",352280,"17.05","4"
"2024-04-19",352290,"20.32","1"
"2024-04-19",352310,"16.90","27"
"2024-04-19",352320,"17.05","33"
"2024-04-19",352330,"18.40","1"
"2024-04-19",352340,"18.55","96"
"2024-04-19",352350,"17.86","1"
"2024-04-19",352360,"20.37","10"
"2024-04-19",352370,"21.33","3"
"2024-04-19",352390,NULL,"131"
"2024-04-19",352400,"17.55","6"
"2024-04-19",352420,"22.42","2"
"2024-04-19",352430,"22.13","20"
"2024-04-19",352440,"21.53","678"
"2024-04-19",352460,"18.83","3"
"2024-04-19",352470,"21.90","69"
"2024-04-19",352480,"23.04","3"
"2024-04-19",352490,"19.23","1"
"2024-04-19",352500,"17.55","4"
"2024-04-19",352510,"22.13","86"
"2024-04-19",352520,"18.55","24"
"2024-04-19",352530,"20.32","77"
"2024-04-19",352540,"23.25","3"
"2024-04-19",352550,"18.55","7"
"2024-04-19",352570,NULL,"2"
"2024-04-19",352585,"20.34","1"
"2024-04-19",352590,"17.55","227"
"2024-04-19",352620,"17.55","5"
"2024-04-19",352660,"19.06","2"
"2024-04-19",352670,"21.10","58"
"2024-04-19",352680,"20.32","17"
"2024-04-19",352690,"20.34","78"
"2024-04-19",352700,"21.90","5"
"2024-04-19",352710,"21.78","4"
"2024-04-19",352720,"19.06","83"
"2024-04-19",352730,"18.55","12"
"2024-04-19",352750,"19.74","1"
"2024-04-19",352760,"22.36","3"
"2024-04-19",352800,"20.32","18"
"2024-04-19",352840,NULL,"24"
"2024-04-19",352850,"16.90","71"
"2024-04-19",352860,"17.86","7"
"2024-04-19",352880,"19.76","2"
"2024-04-19",352900,"19.51","72"
"2024-04-19",352920,"19.76","5"
"2024-04-19",352930,"22.13","17"
"2024-04-19",352940,"16.90","101"
"2024-04-19",352950,NULL,"2"
"2024-04-19",352960,NULL,"1"
"2024-04-19",352980,"20.32","7"
"2024-04-19",352990,"18.40","6"
"2024-04-19",353010,"22.13","1"
"2024-04-19",353020,"21.42","1"
"2024-04-19",353030,NULL,"1"
"2024-04-19",353040,NULL,"2"
"2024-04-19",353050,"21.10","27"
"2024-04-19",353060,"21.53","234"
"2024-04-19",353070,"21.90","30"
"2024-04-19",353080,"21.90","36"
"2024-04-19",353090,"20.34","1"
"2024-04-19",353110,"16.90","17"
"2024-04-19",353120,"18.55","2"
"2024-04-19",353130,"22.35","17"
"2024-04-19",353150,"22.60","2"
"2024-04-19",353170,"19.23","2"
"2024-04-19",353180,"20.34","15"
"2024-04-19",353190,"22.60","14"
"2024-04-19",353200,"18.55","4"
"2024-04-19",353215,"19.76","1"
"2024-04-19",353230,"16.73","1"
"2024-04-19",353250,NULL,"1"
"2024-04-19",353284,"23.04","1"
"2024-04-19",353300,NULL,"1"
"2024-04-19",353325,"22.35","4"
"2024-04-19",353340,"20.34","41"
"2024-04-19",353350,"21.78","12"
"2024-04-19",353360,"21.33","1"
"2024-04-19",353370,"19.51","2"
"2024-04-19",353380,NULL,"1"
"2024-04-19",353390,"22.42","37"
"2024-04-19",353430,"23.25","5"
"2024-04-19",353440,"17.55","131"
"2024-04-19",353460,"21.01","1"
"2024-04-19",353470,NULL,"35"
"2024-04-19",353510,"22.35","1"
"2024-04-19",353520,"23.04","1"
"2024-04-19",353530,NULL,"4"
"2024-04-19",353550,"19.76","27"
"2024-04-19",353560,NULL,"13"
"2024-04-19",353570,"22.35","10"
"2024-04-19",353580,"17.86","6"
"2024-04-19",353600,"21.01","3"
"2024-04-19",353610,"17.86","1"
"2024-04-19",353620,"18.83","16"
"2024-04-19",353625,NULL,"3"
"2024-04-19",353650,"21.90","13"
"2024-04-19",353670,"19.74","13"
"2024-04-19",353710,"21.90","33"
"2024-04-19",353715,"19.76","1"
"2024-04-19",353740,"22.13","3"
"2024-04-19",353760,"18.40","22"
"2024-04-19",353780,NULL,"2"
"2024-04-19",353790,"16.29","2"
"2024-04-19",353800,"15.01","87"
"2024-04-19",353810,"22.35","6"
"2024-04-19",353820,"18.55","4"
"2024-04-19",353830,"22.37","1"
"2024-04-19",353850,"19.06","7"
"2024-04-19",353860,"18.55","30"
"2024-04-19",353870,"20.34","304"
"2024-04-19",353880,"17.86","19"
"2024-04-19",353890,"21.78","1"
"2024-04-19",353900,"22.35","6"
"2024-04-19",353910,"17.55","2"
"2024-04-19",353930,"21.10","25"
"2024-04-19",353950,"22.60","6"
"2024-04-19",353970,NULL,"1"
"2024-04-19",353980,"16.90","43"
"2024-04-19",354000,"19.51","1"
"2024-04-19",354020,"22.13","7"
"2024-04-19",354030,NULL,"1"
"2024-04-19",354040,"23.04","1"
"2024-04-19",354050,"20.34","5"
"2024-04-19",354060,NULL,"9"
"2024-04-19",354070,"21.10","22"
"2024-04-19",354075,"15.01","16"
"2024-04-19",354100,"16.90","15"
"2024-04-19",354105,"17.86","2"
"2024-04-19",354140,"21.42","5"
"2024-04-19",354190,"19.06","4"
"2024-04-19",354210,"20.34","7"
"2024-04-19",354220,"19.76","1"
"2024-04-19",354230,"19.23","1"
"2024-04-19",354240,"21.42","1"
"2024-04-19",354250,"20.94","1"
"2024-04-19",354260,"18.83","15"
"2024-04-19",354290,"20.37","5"
"2024-04-19",354300,"17.05","2"
"2024-04-19",354310,"21.33","4"
"2024-04-19",354325,"16.29","1"
"2024-04-19",354330,"16.90","24"
"2024-04-19",354340,"22.13","436"
"2024-04-19",354350,"17.05","3"
"2024-04-19",354360,"23.25","1"
"2024-04-19",354390,"20.34","49"
"2024-04-19",354400,"20.34","1"
"2024-04-19",354410,"16.90","2"
"2024-04-19",354420,NULL,"4"
"2024-04-19",354425,"21.42","1"
"2024-04-19",354430,"19.23","2"
"2024-04-19",354460,"21.78","1"
"2024-04-19",354480,"21.78","2"
"2024-04-19",354500,"21.53","4"
"2024-04-19",354515,"20.34","23"
"2024-04-19",354520,NULL,"40"
"2024-04-19",354530,NULL,"4"
"2024-04-19",354550,"21.42","1"
"2024-04-19",354560,"22.35","2"
"2024-04-19",354580,"20.34","52"
"2024-04-19",354600,"21.53","7"
"2024-04-19",354610,"23.04","2"
"2024-04-19",354620,"20.37","2"
"2024-04-19",354625,"22.36","2"
"2024-04-19",354630,"21.10","20"
"2024-04-19",354640,NULL,"43"
"2024-04-19",354660,"23.04","3"
"2024-04-19",354670,"20.34","27"
"2024-04-19",354680,"16.90","49"
"2024-04-19",354690,"20.37","2"
"2024-04-19",354730,"17.55","20"
"2024-04-19",354750,"22.36","2"
"2024-04-19",354770,"21.42","1"
"2024-04-19",354780,"16.90","65"
"2024-04-19",354790,"22.36","4"
"2024-04-19",354800,"21.90","47"
"2024-04-19",354810,"21.90","7"
"2024-04-19",354820,"15.01","1"
"2024-04-19",354850,"21.53","9"
"2024-04-19",354860,"15.01","10"
"2024-04-19",354870,"16.90","44"
"2024-04-19",354880,"16.90","201"
"2024-04-19",354890,"20.37","96"
"2024-04-19",354910,"21.10","32"
"2024-04-19",354940,"23.25","8"
"2024-04-19",354970,"21.10","47"
"2024-04-19",354980,NULL,"136"
"2024-04-19",354990,"19.23","948"
"2024-04-19",354995,"17.55","1"
"2024-04-19",355010,"20.32","38"
"2024-04-19",355020,"16.29","1"
"2024-04-19",355030,"16.90","7017"
"2024-04-19",355040,"20.34","10"
"2024-04-19",355050,NULL,"7"
"2024-04-19",355060,"17.55","21"
"2024-04-19",355070,NULL,"50"
"2024-04-19",355080,"21.10","15"
"2024-04-19",355100,"16.90","4"
"2024-04-19",355110,"16.29","4"
"2024-04-19",355120,NULL,"1"
"2024-04-19",355140,"22.36","1"
"2024-04-19",355150,"22.36","18"
"2024-04-19",355160,"21.90","1"
"2024-04-19",355170,"22.13","10"
"2024-04-19",355180,"18.83","1"
"2024-04-19",355190,"22.60","3"
"2024-04-19",355200,"19.06","1"
"2024-04-19",355210,"21.90","71"
"2024-04-19",355220,NULL,"332"
"2024-04-19",355240,"20.34","31"
"2024-04-19",355250,"21.53","50"
"2024-04-19",355260,"22.35","7"
"2024-04-19",355270,"20.94","1"
"2024-04-19",355280,"17.55","28"
"2024-04-19",355300,"17.86","20"
"2024-04-19",355310,"22.60","1"
"2024-04-19",355320,"22.60","9"
"2024-04-19",355330,"21.10","16"
"2024-04-19",355340,NULL,"2"
"2024-04-19",355350,"16.29","1"
"2024-04-19",355360,"21.10","18"
"2024-04-19",355365,"22.60","1"
"2024-04-19",355380,"17.05","5"
"2024-04-19",355395,"19.76","1"
"2024-04-19",355400,NULL,"7"
"2024-04-19",355410,"19.23","71"
"2024-04-19",355450,"20.34","12"
"2024-04-19",355460,NULL,"2"
"2024-04-19",355465,"17.86","1"
"2024-04-19",355470,"20.32","2"
"2024-04-19",355480,"19.23","15"
"2024-04-19",355495,"18.55","2"
"2024-04-19",355500,"21.01","8"
"2024-04-19",355510,"22.37","1"
"2024-04-19",355540,"16.73","73"
"2024-04-19",355550,NULL,"1"
"2024-04-19",355560,"22.35","5"
"2024-04-19",355580,"23.04","1"
"2024-04-19",355590,"21.78","1"
"2024-04-19",355610,NULL,"1"
"2024-04-19",355620,"18.55","48"
"2024-04-19",355635,"18.55","1"
"2024-04-19",355640,"21.10","1"
"2024-04-19",355645,"17.55","10"
"2024-04-19",355650,"17.55","20"
"2024-04-19",355660,"19.51","2"
"2024-04-19",355670,"18.55","32"
"2024-04-19",355680,"22.60","2"
"2024-04-19",355690,"22.35","8"
"2024-04-19",355700,NULL,"43"
"2024-04-19",355710,NULL,"74"
"2024-04-19",355720,NULL,"1"
"2024-04-20",350030,"21.17","2"
"2024-04-20",350050,"21.06","9"
"2024-04-20",350070,"20.78","2"
"2024-04-20",350100,"22.06","10"
"2024-04-20",350115,NULL,"6"
"2024-04-20",350160,"20.90","54"
"2024-04-20",350170,"21.16","9"
"2024-04-20",350190,"21.06","33"
"2024-04-20",350200,"21.16","2"
"2024-04-20",350220,"19.16","4"
"2024-04-20",350230,"20.90","1"
"2024-04-20",350250,"19.74","4"
"2024-04-20",350270,"18.13","3"
"2024-04-20",350275,"19.90","2"
"2024-04-20",350280,"23.06","5"
"2024-04-20",350290,NULL,"2"
"2024-04-20",350310,"19.16","1"
"2024-04-20",350320,"21.16","4"
"2024-04-20",350330,"21.06","10"
"2024-04-20",350340,"20.78","2"
"2024-04-20",350360,"20.72","9"
"2024-04-20",350370,"23.33","4"
"2024-04-20",350380,"21.06","6"
"2024-04-20",350390,"18.28","20"
"2024-04-20",350400,"20.40","49"
"2024-04-20",350410,"19.60","120"
"2024-04-20",350450,"19.16","34"
"2024-04-20",350460,NULL,"1"
"2024-04-20",350490,"19.88","10"
"2024-04-20",350550,"24.01","11"
"2024-04-20",350560,"22.75","1"
"2024-04-20",350570,"19.90","41"
"2024-04-20",350590,"22.06","49"
"2024-04-20",350600,"20.78","55"
"2024-04-20",350610,"23.33","42"
"2024-04-20",350630,NULL,"2"
"2024-04-20",350635,"22.40","8"
"2024-04-20",350650,"23.06","18"
"2024-04-20",350660,"22.40","13"
"2024-04-20",350690,"19.16","5"
"2024-04-20",350700,NULL,"34"
"2024-04-20",350710,"19.60","6"
"2024-04-20",350750,"20.72","64"
"2024-04-20",350760,"19.60","83"
"2024-04-20",350790,"21.16","18"
"2024-04-20",350800,"18.13","7"
"2024-04-20",350840,"19.90","1"
"2024-04-20",350850,"19.74","92"
"2024-04-20",350860,"19.88","6"
"2024-04-20",350870,"21.17","2"
"2024-04-20",350900,"19.90","47"
"2024-04-20",350920,"19.90","3"
"2024-04-20",350925,"14.85","3"
"2024-04-20",350940,"23.32","24"
"2024-04-20",350950,"19.60","564"
"2024-04-20",350960,"19.90","4"
"2024-04-20",350970,"15.89","2"
"2024-04-20",350990,"14.85","12"
"2024-04-20",351000,NULL,"14"
"2024-04-20",351030,NULL,"13"
"2024-04-20",351040,"20.90","1"
"2024-04-20",351050,NULL,"8"
"2024-04-20",351060,"19.90","4"
"2024-04-20",351070,NULL,"1"
"2024-04-20",351080,"21.17","16"
"2024-04-20",351110,"23.33","24"
"2024-04-20",351170,"20.90","1"
"2024-04-20",351200,"23.33","5"
"2024-04-20",351230,"20.90","1"
"2024-04-20",351240,"20.90","2"
"2024-04-20",351280,"21.06","19"
"2024-04-20",351300,"19.90","31"
"2024-04-20",351310,"23.32","9"
"2024-04-20",351350,"22.40","1"
"2024-04-20",351360,"17.91","4"
"2024-04-20",351380,"18.28","79"
"2024-04-20",351410,"20.72","14"
"2024-04-20",351430,"20.72","1"
"2024-04-20",351460,"22.75","11"
"2024-04-20",351480,"19.55","5"
"2024-04-20",351490,NULL,"2"
"2024-04-20",351510,"18.28","16"
"2024-04-20",351515,"21.06","8"
"2024-04-20",351518,"21.06","33"
"2024-04-20",351570,"18.28","16"
"2024-04-20",351610,"20.40","1"
"2024-04-20",351620,"22.06","4"
"2024-04-20",351630,"19.90","10"
"2024-04-20",351640,"19.90","36"
"2024-04-20",351670,"20.83","8"
"2024-04-20",351685,"21.99","1"
"2024-04-20",351740,"24.01","4"
"2024-04-20",351750,"24.01","2"
"2024-04-20",351760,"18.13","1"
"2024-04-20",351820,"23.06","7"
"2024-04-20",351830,"22.40","9"
"2024-04-20",351840,"19.88","33"
"2024-04-20",351850,"17.30","7"
"2024-04-20",351860,"22.75","1"
"2024-04-20",351870,"22.40","52"
"2024-04-20",351880,"18.28","625"
"2024-04-20",351905,"21.06","13"
"2024-04-20",351907,"20.90","4"
"2024-04-20",351920,"22.64","1"
"2024-04-20",351950,NULL,"6"
"2024-04-20",351960,"21.99","6"
"2024-04-20",351970,NULL,"13"
"2024-04-20",352000,"20.72","3"
"2024-04-20",352030,"19.66","16"
"2024-04-20",352040,NULL,"20"
"2024-04-20",352042,"19.55","9"
"2024-04-20",352050,NULL,"27"
"2024-04-20",352100,NULL,"2"
"2024-04-20",352110,"20.90","8"
"2024-04-20",352140,"20.90","2"
"2024-04-20",352190,"23.33","1"
"2024-04-20",352200,"21.99","1"
"2024-04-20",352210,"18.28","106"
"2024-04-20",352220,"19.90","72"
"2024-04-20",352230,"17.30","22"
"2024-04-20",352240,"18.13","16"
"2024-04-20",352260,"21.06","88"
"2024-04-20",352280,"18.13","5"
"2024-04-20",352290,"20.72","2"
"2024-04-20",352310,"18.28","15"
"2024-04-20",352320,"18.13","23"
"2024-04-20",352330,"19.66","2"
"2024-04-20",352340,"19.60","33"
"2024-04-20",352360,"21.16","5"
"2024-04-20",352390,NULL,"72"
"2024-04-20",352400,"19.90","1"
"2024-04-20",352430,"22.75","1"
"2024-04-20",352440,"22.40","190"
"2024-04-20",352460,"19.55","1"
"2024-04-20",352470,"21.06","75"
"2024-04-20",352480,"24.84","1"
"2024-04-20",352510,"22.75","5"
"2024-04-20",352520,"19.60","15"
"2024-04-20",352530,"20.72","87"
"2024-04-20",352550,"19.60","2"
"2024-04-20",352590,"19.90","72"
"2024-04-20",352610,"19.55","1"
"2024-04-20",352620,"19.90","2"
"2024-04-20",352670,"21.17","1"
"2024-04-20",352680,"20.72","11"
"2024-04-20",352690,"20.90","40"
"2024-04-20",352700,"21.06","2"
"2024-04-20",352710,"23.37","1"
"2024-04-20",352720,"19.88","53"
"2024-04-20",352730,"19.60","7"
"2024-04-20",352800,"20.72","1"
"2024-04-20",352840,NULL,"3"
"2024-04-20",352850,"18.28","40"
"2024-04-20",352860,"19.16","2"
"2024-04-20",352880,"20.40","1"
"2024-04-20",352900,"20.83","5"
"2024-04-20",352920,"20.40","1"
"2024-04-20",352930,"22.75","1"
"2024-04-20",352940,"18.28","68"
"2024-04-20",352950,NULL,"5"
"2024-04-20",352990,"19.66","4"
"2024-04-20",353050,"21.17","12"
"2024-04-20",353060,"22.40","156"
"2024-04-20",353070,"21.06","19"
"2024-04-20",353080,"21.06","35"
"2024-04-20",353110,"18.28","21"
"2024-04-20",353120,"19.60","3"
"2024-04-20",353130,"23.33","6"
"2024-04-20",353190,"23.33","3"
"2024-04-20",353200,"19.60","2"
"2024-04-20",353230,"17.91","3"
"2024-04-20",353300,NULL,"1"
"2024-04-20",353340,"20.90","41"
"2024-04-20",353390,"24.01","24"
"2024-04-20",353430,"24.12","1"
"2024-04-20",353440,"19.90","86"
"2024-04-20",353470,NULL,"43"
"2024-04-20",353520,"24.84","1"
"2024-04-20",353550,"20.40","13"
"2024-04-20",353560,NULL,"11"
"2024-04-20",353570,"23.33","5"
"2024-04-20",353580,"19.16","1"
"2024-04-20",353620,"19.55","1"
"2024-04-20",353650,"21.06","33"
"2024-04-20",353660,NULL,"1"
"2024-04-20",353710,"21.06","1"
"2024-04-20",353715,"20.40","4"
"2024-04-20",353760,"19.66","14"
"2024-04-20",353780,NULL,"3"
"2024-04-20",353790,"17.30","1"
"2024-04-20",353800,"15.89","95"
"2024-04-20",353810,"23.33","2"
"2024-04-20",353820,"19.60","8"
"2024-04-20",353850,"19.88","7"
"2024-04-20",353860,"19.60","17"
"2024-04-20",353870,"20.90","256"
"2024-04-20",353880,"19.16","4"
"2024-04-20",353900,"23.33","4"
"2024-04-20",353910,"19.90","1"
"2024-04-20",353930,"21.17","19"
"2024-04-20",353950,"23.33","4"
"2024-04-20",353980,"18.28","31"
"2024-04-20",354020,"22.75","2"
"2024-04-20",354050,"20.90","1"
"2024-04-20",354060,NULL,"3"
"2024-04-20",354070,"21.17","16"
"2024-04-20",354075,"15.89","9"
"2024-04-20",354080,NULL,"2"
"2024-04-20",354100,"18.28","3"
"2024-04-20",354105,"19.16","4"
"2024-04-20",354140,"22.47","3"
"2024-04-20",354210,"20.90","10"
"2024-04-20",354230,"19.74","1"
"2024-04-20",354250,"21.99","9"
"2024-04-20",354260,"19.55","8"
"2024-04-20",354280,"14.85","2"
"2024-04-20",354290,"21.16","5"
"2024-04-20",354310,"22.06","3"
"2024-04-20",354330,"18.28","10"
"2024-04-20",354340,"22.75","160"
"2024-04-20",354350,"18.13","6"
"2024-04-20",354370,"22.75","2"
"2024-04-20",354390,"20.90","31"
"2024-04-20",354400,"20.90","2"
"2024-04-20",354410,"18.28","1"
"2024-04-20",354420,NULL,"2"
"2024-04-20",354425,"22.47","1"
"2024-04-20",354430,"19.74","1"
"2024-04-20",354500,"22.40","1"
"2024-04-20",354515,"20.90","11"
"2024-04-20",354520,NULL,"44"
"2024-04-20",354530,NULL,"9"
"2024-04-20",354560,"23.33","2"
"2024-04-20",354580,"20.90","65"
"2024-04-20",354600,"22.40","14"
"2024-04-20",354620,"21.16","1"
"2024-04-20",354640,NULL,"4"
"2024-04-20",354670,"20.90","12"
"2024-04-20",354680,"18.28","17"
"2024-04-20",354690,"21.16","1"
"2024-04-20",354700,"20.72","2"
"2024-04-20",354730,"19.90","19"
"2024-04-20",354760,"23.32","1"
"2024-04-20",354780,"18.28","54"
"2024-04-20",354800,"21.06","47"
"2024-04-20",354810,"21.06","2"
"2024-04-20",354850,"22.40","13"
"2024-04-20",354860,"15.89","2"
"2024-04-20",354870,"18.28","25"
"2024-04-20",354880,"18.28","1"
"2024-04-20",354890,"21.16","81"
"2024-04-20",354910,"21.17","16"
"2024-04-20",354940,"24.12","3"
"2024-04-20",354970,"21.17","27"
"2024-04-20",354980,NULL,"82"
"2024-04-20",354990,"19.74","895"
"2024-04-20",355010,"20.72","7"
"2024-04-20",355030,"18.28","3862"
"2024-04-20",355050,NULL,"2"
"2024-04-20",355060,"19.90","14"
"2024-04-20",355070,NULL,"38"
"2024-04-20",355080,"21.17","7"
"2024-04-20",355110,"17.30","8"
"2024-04-20",355120,NULL,"1"
"2024-04-20",355150,"23.32","24"
"2024-04-20",355160,"21.06","1"
"2024-04-20",355170,"22.75","3"
"2024-04-20",355180,"19.55","2"
"2024-04-20",355190,"23.33","6"
"2024-04-20",355200,"19.88","2"
"2024-04-20",355210,"21.06","18"
"2024-04-20",355220,NULL,"357"
"2024-04-20",355240,"20.90","29"
"2024-04-20",355250,"22.40","72"
"2024-04-20",355260,"23.33","1"
"2024-04-20",355280,"19.90","16"
"2024-04-20",355300,"19.16","7"
"2024-04-20",355320,"23.33","4"
"2024-04-20",355330,"21.17","1"
"2024-04-20",355365,"23.33","2"
"2024-04-20",355380,"18.13","3"
"2024-04-20",355400,NULL,"3"
"2024-04-20",355410,"19.74","67"
"2024-04-20",355450,"20.90","1"
"2024-04-20",355470,"20.72","1"
"2024-04-20",355480,"19.74","5"
"2024-04-20",355500,"22.64","5"
"2024-04-20",355540,"17.91","43"
"2024-04-20",355560,"23.33","2"
"2024-04-20",355600,"23.33","2"
"2024-04-20",355620,"19.60","48"
"2024-04-20",355635,"19.60","1"
"2024-04-20",355645,"19.90","4"
"2024-04-20",355650,"19.90","22"
"2024-04-20",355670,"19.60","23"
"2024-04-20",355680,"23.33","6"
"2024-04-20",355690,"23.33","5"
"2024-04-20",355700,NULL,"56"
"2024-04-20",355710,NULL,"45"
"2024-04-20",355730,"21.06","1"
"2024-04-21",350030,"22.29","3"
"2024-04-21",350040,"22.29","2"
"2024-04-21",350050,"21.09","9"
"2024-04-21",350070,"22.05","5"
"2024-04-21",350100,"22.23","2"
"2024-04-21",350115,NULL,"4"
"2024-04-21",350160,"21.73","55"
"2024-04-21",350170,"22.11","4"
"2024-04-21",350180,NULL,"2"
"2024-04-21",350190,"21.09","1"
"2024-04-21",350200,"22.11","4"
"2024-04-21",350220,"20.76","2"
"2024-04-21",350250,"19.99","4"
"2024-04-21",350270,"19.57","3"
"2024-04-21",350275,"20.37","3"
"2024-04-21",350280,"25.66","10"
"2024-04-21",350290,NULL,"5"
"2024-04-21",350320,"22.11","1"
"2024-04-21",350330,"21.09","7"
"2024-04-21",350340,"22.05","1"
"2024-04-21",350360,"22.12","12"
"2024-04-21",350370,"24.28","6"
"2024-04-21",350380,"21.09","2"
"2024-04-21",350390,"19.68","9"
"2024-04-21",350400,"22.52","36"
"2024-04-21",350410,"20.97","110"
"2024-04-21",350450,"20.76","21"
"2024-04-21",350460,NULL,"1"
"2024-04-21",350490,"20.23","3"
"2024-04-21",350535,"19.57","2"
"2024-04-21",350550,"23.54","10"
"2024-04-21",350560,"22.88","1"
"2024-04-21",350570,"20.37","44"
"2024-04-21",350590,"22.23","47"
"2024-04-21",350600,"22.05","87"
"2024-04-21",350610,"23.92","13"
"2024-04-21",350630,NULL,"1"
"2024-04-21",350635,"21.80","10"
"2024-04-21",350650,"25.66","9"
"2024-04-21",350660,"21.80","23"
"2024-04-21",350690,"20.76","9"
"2024-04-21",350700,NULL,"22"
"2024-04-21",350710,"20.97","3"
"2024-04-21",350750,"22.12","57"
"2024-04-21",350760,"20.97","79"
"2024-04-21",350790,"22.11","10"
"2024-04-21",350800,"19.57","10"
"2024-04-21",350810,NULL,"3"
"2024-04-21",350840,"20.37","1"
"2024-04-21",350850,"19.99","87"
"2024-04-21",350860,"20.23","15"
"2024-04-21",350870,"22.29","1"
"2024-04-21",350880,"25.08","1"
"2024-04-21",350900,"20.37","44"
"2024-04-21",350920,"20.37","15"
"2024-04-21",350945,"19.57","1"
"2024-04-21",350950,"20.97","178"
"2024-04-21",350960,"20.37","18"
"2024-04-21",350970,"15.03","3"
"2024-04-21",350990,"17.63","3"
"2024-04-21",351000,NULL,"16"
"2024-04-21",351020,"19.85","2"
"2024-04-21",351030,NULL,"18"
"2024-04-21",351050,NULL,"4"
"2024-04-21",351060,"20.37","2"
"2024-04-21",351070,NULL,"1"
"2024-04-21",351080,"22.29","10"
"2024-04-21",351090,"23.28","2"
"2024-04-21",351110,"24.28","61"
"2024-04-21",351120,"24.28","3"
"2024-04-21",351170,"21.73","6"
"2024-04-21",351200,"23.92","12"
"2024-04-21",351220,"21.09","1"
"2024-04-21",351240,"21.73","1"
"2024-04-21",351280,"21.09","10"
"2024-04-21",351290,NULL,"1"
"2024-04-21",351300,"20.37","41"
"2024-04-21",351310,"23.28","17"
