"dt_notificacao","cd_municipio","casos"
"2024-08-28",353870,"1"
"2024-08-28",353930,"4"
"2024-08-28",353940,"1"
"2024-08-28",353980,"2"
"2024-08-28",353990,"1"
"2024-08-28",354070,"1"
"2024-08-28",354075,"10"
"2024-08-28",354080,"6"
"2024-08-28",354120,"1"
"2024-08-28",354140,"9"
"2024-08-28",354160,"1"
"2024-08-28",354200,"1"
"2024-08-28",354340,"85"
"2024-08-28",354450,"4"
"2024-08-28",354470,"4"
"2024-08-28",354560,"2"
"2024-08-28",354580,"2"
"2024-08-28",354640,"1"
"2024-08-28",354650,"1"
"2024-08-28",354660,"7"
"2024-08-28",354670,"1"
"2024-08-28",354740,"1"
"2024-08-28",354840,"2"
"2024-08-28",354850,"3"
"2024-08-28",354890,"12"
"2024-08-28",354980,"57"
"2024-08-28",354990,"50"
"2024-08-28",355030,"297"
"2024-08-28",355040,"2"
"2024-08-28",355060,"2"
"2024-08-28",355070,"1"
"2024-08-28",355170,"3"
"2024-08-28",355190,"1"
"2024-08-28",355210,"1"
"2024-08-28",355220,"9"
"2024-08-28",355230,"10"
"2024-08-28",355250,"1"
"2024-08-28",355280,"1"
"2024-08-28",355340,"1"
"2024-08-28",355395,"1"
"2024-08-28",355400,"1"
"2024-08-28",355410,"3"
"2024-08-28",355480,"2"
"2024-08-28",355500,"5"
"2024-08-28",355540,"5"
"2024-08-28",355710,"24"
"2024-08-29",350010,"1"
"2024-08-29",350090,"1"
"2024-08-29",350160,"2"
"2024-08-29",350230,"4"
"2024-08-29",350280,"5"
"2024-08-29",350320,"3"
"2024-08-29",350400,"9"
"2024-08-29",350410,"1"
"2024-08-29",350450,"1"
"2024-08-29",350460,"1"
"2024-08-29",350480,"1"
"2024-08-29",350530,"5"
"2024-08-29",350550,"2"
"2024-08-29",350570,"1"
"2024-08-29",350590,"1"
"2024-08-29",350600,"37"
"2024-08-29",350650,"14"
"2024-08-29",350670,"1"
"2024-08-29",350750,"4"
"2024-08-29",350760,"1"
"2024-08-29",350850,"3"
"2024-08-29",350920,"1"
"2024-08-29",350950,"86"
"2024-08-29",351030,"2"
"2024-08-29",351050,"3"
"2024-08-29",351060,"1"
"2024-08-29",351110,"27"
"2024-08-29",351130,"2"
"2024-08-29",351220,"1"
"2024-08-29",351350,"1"
"2024-08-29",351370,"4"
"2024-08-29",351380,"2"
"2024-08-29",351450,"1"
"2024-08-29",351515,"1"
"2024-08-29",351520,"2"
"2024-08-29",351550,"11"
"2024-08-29",351620,"1"
"2024-08-29",351640,"4"
"2024-08-29",351750,"1"
"2024-08-29",351800,"1"
"2024-08-29",351810,"1"
"2024-08-29",351820,"2"
"2024-08-29",351840,"1"
"2024-08-29",351870,"1"
"2024-08-29",351880,"16"
"2024-08-29",351890,"1"
"2024-08-29",351907,"3"
"2024-08-29",351940,"1"
"2024-08-29",351960,"3"
"2024-08-29",352010,"1"
"2024-08-29",352040,"1"
"2024-08-29",352050,"2"
"2024-08-29",352070,"2"
"2024-08-29",352170,"2"
"2024-08-29",352210,"1"
"2024-08-29",352240,"2"
"2024-08-29",352260,"2"
"2024-08-29",352280,"1"
"2024-08-29",352390,"12"
"2024-08-29",352440,"6"
"2024-08-29",352450,"2"
"2024-08-29",352470,"3"
"2024-08-29",352480,"1"
"2024-08-29",352530,"3"
"2024-08-29",352570,"2"
"2024-08-29",352585,"1"
"2024-08-29",352590,"2"
"2024-08-29",352640,"1"
"2024-08-29",352690,"3"
"2024-08-29",352710,"5"
"2024-08-29",352725,"1"
"2024-08-29",352730,"1"
"2024-08-29",352840,"1"
"2024-08-29",352850,"10"
"2024-08-29",352900,"15"
"2024-08-29",352930,"7"
"2024-08-29",352940,"4"
"2024-08-29",352960,"1"
"2024-08-29",353060,"2"
"2024-08-29",353070,"1"
"2024-08-29",353080,"2"
"2024-08-29",353130,"1"
"2024-08-29",353190,"5"
